,feature,shap_value,feature_value
406,src2dst_bytes,-0.05252311007366728,0.0
407,src2dst_bytes,-0.05252311007366728,0.0
408,src2dst_bytes,-0.05252375941270925,0.0
409,src2dst_bytes,-0.05252311007366728,0.0
410,src2dst_bytes,0.27803449552604714,1.48046143810375e-06
411,src2dst_bytes,-0.05252311007366728,0.0
412,src2dst_bytes,-0.05252311007366728,0.0
413,src2dst_bytes,-0.05252375941270925,0.0
414,src2dst_bytes,-0.05252311007366728,0.0
415,src2dst_bytes,0.2780340628018147,1.500070198873336e-06
416,src2dst_bytes,-0.05252375941270925,0.0
417,src2dst_bytes,-0.05252375941270925,0.0
418,src2dst_bytes,-0.05252311007366728,0.0
419,src2dst_bytes,-0.05252311007366728,0.0
420,src2dst_bytes,0.07682726961801019,1.5588964811820944e-06
421,src2dst_bytes,-0.05252311007366728,0.0
422,src2dst_bytes,0.0776626694862695,1.5687008615668871e-06
423,src2dst_bytes,-0.05252311007366728,0.0
424,src2dst_bytes,-0.05252375941270925,0.0
425,src2dst_bytes,0.27803449552604714,1.490265818488543e-06
426,src2dst_bytes,0.2780358786212527,1.0980906030968212e-06
427,src2dst_bytes,-0.05252375941270925,0.0
428,src2dst_bytes,0.27803449552604714,1.48046143810375e-06
429,src2dst_bytes,0.2781980275503918,1.5392877204125084e-06
430,src2dst_bytes,-0.05252375941270925,0.0
431,src2dst_bytes,0.2780351112484755,1.5196789596429222e-06
432,src2dst_bytes,-0.05252375941270925,0.0
433,src2dst_bytes,-0.05252375941270925,0.0
434,src2dst_bytes,-0.05252311007366728,0.0
435,src2dst_bytes,-0.05252311007366728,0.0
436,src2dst_bytes,0.2780358786212527,1.5196789596429222e-06
437,src2dst_bytes,-0.05252375941270925,0.0
438,src2dst_bytes,-0.05252311007366728,0.0
439,src2dst_bytes,0.07766310221050197,1.5687008615668871e-06
440,src2dst_bytes,0.2781980275503918,1.500070198873336e-06
441,src2dst_bytes,0.07766310221050197,1.5981140027212663e-06
442,src2dst_bytes,-0.05252311007366728,0.0
443,src2dst_bytes,-0.05252311007366728,0.0
444,src2dst_bytes,-0.05252311007366728,0.0
445,src2dst_bytes,-0.05252311007366728,0.0
446,src2dst_bytes,-0.05252311007366728,0.0
447,src2dst_bytes,0.27803449552604714,1.490265818488543e-06
448,src2dst_bytes,-0.05252375941270925,0.0
449,src2dst_bytes,-0.05252311007366728,0.0
450,src2dst_bytes,-0.05252311007366728,0.0
451,src2dst_bytes,0.27803449552604714,1.48046143810375e-06
452,src2dst_bytes,-0.05252311007366728,0.0
453,src2dst_bytes,-0.05252311007366728,0.0
454,src2dst_bytes,0.2572985846145778,1.5785052419516803e-06
455,src2dst_bytes,-0.05252375941270925,0.0
456,src2dst_bytes,-0.05252375941270925,0.0
457,src2dst_bytes,0.25729815189034533,1.5687008615668871e-06
458,src2dst_bytes,-0.05252311007366728,0.0
459,src2dst_bytes,0.27819726017761465,1.500070198873336e-06
460,src2dst_bytes,-0.05252375941270925,0.0
461,src2dst_bytes,-0.05252311007366728,0.0
462,src2dst_bytes,0.2781980275503918,1.490265818488543e-06
463,src2dst_bytes,-0.05252311007366728,0.0
464,src2dst_bytes,-0.05252375941270925,0.0
465,src2dst_bytes,-0.05252311007366728,0.0
466,src2dst_bytes,-0.05252311007366728,0.0
467,src2dst_bytes,-0.05252375941270925,0.0
468,src2dst_bytes,-0.05252375941270925,0.0
469,src2dst_bytes,-0.05252311007366728,0.0
470,src2dst_bytes,-0.05252311007366728,0.0
471,src2dst_bytes,-0.05252311007366728,0.0
472,src2dst_bytes,-0.05252311007366728,0.0
473,src2dst_bytes,-0.05252311007366728,0.0
474,src2dst_bytes,-0.05252375941270925,0.0
475,src2dst_bytes,-0.05252375941270925,0.0
476,src2dst_bytes,0.2572985846145778,1.5785052419516803e-06
477,src2dst_bytes,-0.05252311007366728,0.0
478,src2dst_bytes,-0.05252311007366728,0.0
479,src2dst_bytes,-0.05252311007366728,0.0
480,src2dst_bytes,-0.05252311007366728,0.0
481,src2dst_bytes,0.06207346926604684,9.794576004408251e-06
482,src2dst_bytes,-0.05252311007366728,0.0
483,src2dst_bytes,-0.05252311007366728,0.0
484,src2dst_bytes,-0.05252375941270925,0.0
485,src2dst_bytes,-0.05252311007366728,0.0
486,src2dst_bytes,-0.05252375941270925,0.0
487,src2dst_bytes,-0.05252311007366728,0.0
488,src2dst_bytes,0.07766310221050197,1.5981140027212663e-06
489,src2dst_bytes,0.25729815189034533,1.5883096223364735e-06
490,src2dst_bytes,0.27819726017761465,1.490265818488543e-06
491,src2dst_bytes,-0.05252311007366728,0.0
492,src2dst_bytes,-0.05252311007366728,0.0
493,src2dst_bytes,-0.05252311007366728,0.0
494,src2dst_bytes,-0.05252311007366728,0.0
495,src2dst_bytes,0.07682770234224266,1.5785052419516803e-06
496,src2dst_bytes,-0.05252311007366728,0.0
497,src2dst_bytes,-0.05252311007366728,0.0
498,src2dst_bytes,0.27819726017761465,1.500070198873336e-06
499,src2dst_bytes,-0.05252311007366728,0.0
500,src2dst_bytes,0.07682770234224266,1.5687008615668871e-06
501,src2dst_bytes,0.2781980275503918,1.5490921007973014e-06
502,src2dst_bytes,-0.05252311007366728,0.0
503,src2dst_bytes,0.04600212101459819,1.325225415344527e-07
504,src2dst_bytes,-0.05252375941270925,0.0
505,src2dst_bytes,0.278869462670074,1.5294833400277152e-06
506,src2dst_bytes,0.08851980175625628,7.484010360392025e-08
